"orderDate;city;province;product;qty;price"
"2022-12-25;Yogyakarta;Yogyakarta;SUSU_P;48;2050"
"2022-10-08;Jakarta Selatan;DKI Jakarta;SUSU_S;1;5900"
"2022-11-14;Jakarta Selatan;DKI Jakarta;SUSU_J;10;7400"
"2022-09-17;Jakarta Selatan;DKI Jakarta;SUSU_J;10;7400"
"2022-07-10;Bandung;Jawa Barat;SUSU_S;1;1590"
"2022-11-24;Jakarta Timur;DKI Jakarta;SUSU_R;2;5900"
"2022-07-02;Yogyakarta;Yogyakarta;SUSU_R;1;10450"
"2022-10-27;Malang;Jawa Timur;SUSU_P;2;5900"
"2022-07-14;Bandung;Jawa Barat;SUSU_P;2;10450"
"2022-11-21;Jakarta Pusat;DKI Jakarta;SUSU_L;10;5900"
"2022-12-12;Jakarta Pusat;DKI Jakarta;SUSU_R;2;4500"
"2022-08-07;Jakarta Utara;DKI Jakarta;SUSU_S;12;5900"
"2022-09-19;Surabaya;Jawa Timur;SUSU_S;12;4500"
"2022-07-22;Jakarta Pusat;DKI Jakarta;SUSU_L;3;5900"
"2022-12-22;Yogyakarta;Yogyakarta;SUSU_H;1;7470"
"2022-11-27;Jakarta Utara;DKI Jakarta;SUSU_P;2;14650"
"2022-12-13;Jakarta Selatan;DKI Jakarta;SUSU_R;6;17450"
"2022-11-04;Jakarta Utara;DKI Jakarta;SUSU_P;1;2050"
"2022-10-25;Jakarta Selatan;DKI Jakarta;SUSU_W;12;5200"
"2022-08-11;Depok;Jawa Barat;SUSU_P;4;17450"
"2022-12-15;Bogor;Jawa Barat;SUSU_S;1;17450"
"2022-09-10;Bogor;Jawa Barat;SUSU_H;3;20950"
"2022-09-10;Yogyakarta;Yogyakarta;SUSU_L;4;5900"
"2022-12-05;Denpasar;Bali;SUSU_R;8;5900"
"2022-10-01;Malang;Jawa Timur;SUSU_W;6;10450"
"2022-10-03;Jakarta Barat;DKI Jakarta;SUSU_S;8;4500"
"2022-09-26;Bekasi;Jawa Barat;SUSU_W;25;1590"
"2022-12-30;Jakarta Selatan;DKI Jakarta;SUSU_B;4;2890"
"2022-10-13;Jakarta Timur;DKI Jakarta;SUSU_R;6;9040"
"2022-12-29;Purwokerto;Jawa Tengah;SUSU_J;2;5200"
"2022-08-20;Bekasi;Jawa Barat;SUSU_C;12;1590"
"2022-11-04;Jakarta Utara;DKI Jakarta;SUSU_A;7;17450"
"2022-11-27;Bandung;Jawa Barat;SUSU_B;1;10450"
"2022-08-25;Jakarta Utara;DKI Jakarta;SUSU_C;6;38440"
"2022-07-30;Jakarta Utara;DKI Jakarta;SUSU_A;3;13250"
"2022-11-11;Jakarta Utara;DKI Jakarta;SUSU_S;10;17450"
"2022-07-18;Jakarta Utara;DKI Jakarta;SUSU_P;1;2050"
"2022-09-29;Jakarta Selatan;DKI Jakarta;SUSU_S;2;15000"
"2022-12-24;Malang;Jawa Timur;SUSU_A;2;3030"
"2022-07-18;Yogyakarta;Yogyakarta;SUSU_C;12;1590"
"2022-12-15;Jakarta Pusat;DKI Jakarta;SUSU_H;4;17450"
"2022-12-23;Jakarta Timur;DKI Jakarta;SUSU_R;3;4500"
"2022-10-28;Malang;Jawa Timur;SUSU_R;10;5900"
"2022-12-11;Denpasar;Bali;SUSU_S;24;7400"
"2022-07-18;Jakarta Timur;DKI Jakarta;SUSU_L;10;4500"
"2022-11-06;Purwokerto;Jawa Tengah;SUSU_C;12;1490"
"2022-12-26;Denpasar;Bali;SUSU_A;4;13250"
"2022-10-11;Denpasar;Bali;SUSU_W;6;7400"
"2022-08-07;Malang;Jawa Timur;SUSU_W;3;19200"
"2022-12-22;Jakarta Pusat;DKI Jakarta;SUSU_A;10;2400"
"2022-08-29;Bogor;Jawa Barat;SUSU_S;4;17450"
"2022-11-12;Jakarta Utara;DKI Jakarta;SUSU_R;6;9040"
"2022-11-04;Bekasi;Jawa Barat;SUSU_C;12;5200"
"2022-09-17;Jakarta Utara;DKI Jakarta;SUSU_A;1;29870"
"2022-10-13;Jakarta Selatan;DKI Jakarta;SUSU_S;2;34940"
"2022-12-31;Surabaya;Jawa Timur;SUSU_P;36;790"
"2022-12-05;Jakarta Utara;DKI Jakarta;SUSU_C;6;7470"
"2022-12-12;Jakarta Selatan;DKI Jakarta;SUSU_A;1;7470"
"2022-11-04;Bogor;Jawa Barat;SUSU_P;24;1490"
"2022-10-18;Denpasar;Bali;SUSU_S;6;9040"
"2022-10-01;Jakarta Selatan;DKI Jakarta;SUSU_S;12;5200"
"2022-12-06;Jakarta Pusat;DKI Jakarta;SUSU_H;2;5370"
"2022-11-27;Jakarta Pusat;DKI Jakarta;SUSU_W;16;13250"
"2022-12-10;Jakarta Pusat;DKI Jakarta;SUSU_C;2;7470"
"2022-10-17;Semarang;Jawa Tengah;SUSU_L;3;5900"
"2022-11-24;Tangerang;Banten;SUSU_S;3;4500"
"2022-12-31;Jakarta Timur;DKI Jakarta;SUSU_R;5;10450"
"2022-12-11;Bekasi;Jawa Barat;SUSU_H;8;14650"
"2022-11-13;Jakarta Selatan;DKI Jakarta;SUSU_R;10;330"
"2022-12-24;Yogyakarta;Yogyakarta;SUSU_B;2;17450"
"2022-12-08;Jakarta Selatan;DKI Jakarta;SUSU_L;2;5900"
"2022-12-11;Jakarta Pusat;DKI Jakarta;SUSU_L;30;5900"
"2022-12-11;Denpasar;Bali;SUSU_W;10;330"
"2022-12-11;Jakarta Timur;DKI Jakarta;SUSU_C;12;1590"
"2022-11-25;Surakarta;Jawa Tengah;SUSU_S;24;4500"
"2022-12-05;Tangerang;Banten;SUSU_P;12;5900"
"2022-10-22;Jakarta Pusat;DKI Jakarta;SUSU_L;3;5900"
"2022-09-08;Jakarta Barat;DKI Jakarta;SUSU_S;4;4500"
"2022-10-14;Jakarta Timur;DKI Jakarta;SUSU_P;24;1490"
"2022-12-18;Denpasar;Bali;SUSU_A;1;13250"
"2022-07-03;Jakarta Utara;DKI Jakarta;SUSU_J;2;5900"
"2022-11-13;Jakarta Utara;DKI Jakarta;SUSU_A;1;44750"
"2022-08-21;Malang;Jawa Timur;SUSU_L;10;5900"
"2022-09-17;Jakarta Selatan;DKI Jakarta;SUSU_H;6;20950"
"2022-07-26;Malang;Jawa Timur;SUSU_P;12;6950"
"2022-12-30;Jakarta Utara;DKI Jakarta;SUSU_C;1;44750"
"2022-11-20;Malang;Jawa Timur;SUSU_P;1;17450"
"2022-11-08;Jakarta Timur;DKI Jakarta;SUSU_S;2;10240"
"2022-09-20;Jakarta Utara;DKI Jakarta;SUSU_S;8;9040"
"2022-11-19;Jakarta Pusat;DKI Jakarta;SUSU_H;2;5900"
"2022-11-27;Bekasi;Jawa Barat;SUSU_B;18;7400"
"2022-07-18;Jakarta Timur;DKI Jakarta;SUSU_R;3;10450"
"2022-11-11;Bogor;Jawa Barat;SUSU_A;6;20950"
"2022-09-16;Depok;Jawa Barat;SUSU_J;10;7400"
"2022-12-31;Jakarta Selatan;DKI Jakarta;SUSU_S;2;34940"
"2022-10-18;Bogor;Jawa Barat;SUSU_B;1;20950"
"2022-12-23;Jakarta Selatan;DKI Jakarta;SUSU_A;12;24450"
"2022-08-01;Surakarta;Jawa Tengah;SUSU_S;25;1590"
"2022-11-17;Jakarta Barat;DKI Jakarta;SUSU_L;1;5900"
"2022-07-19;Jakarta Selatan;DKI Jakarta;SUSU_S;6;13250"
"2022-08-19;Tangerang;Banten;SUSU_R;24;540"
"2022-07-28;Jakarta Barat;DKI Jakarta;SUSU_C;11;330"
"2022-12-15;Jakarta Selatan;DKI Jakarta;SUSU_S;1;17450"
"2022-10-06;Jakarta Barat;DKI Jakarta;SUSU_B;6;10240"
"2022-07-15;Yogyakarta;Yogyakarta;SUSU_C;12;1590"
"2022-12-15;Jakarta Selatan;DKI Jakarta;SUSU_S;1;7470"
"2022-11-03;Jakarta Pusat;DKI Jakarta;SUSU_S;1;2400"
"2022-12-13;Depok;Jawa Barat;SUSU_B;2;17450"
"2022-10-10;Jakarta Timur;DKI Jakarta;SUSU_C;1;13250"
"2022-12-23;Bogor;Jawa Barat;SUSU_S;24;2400"
"2022-08-12;Jakarta Pusat;DKI Jakarta;SUSU_S;12;4500"
"2022-12-30;Jakarta Pusat;DKI Jakarta;SUSU_C;48;1490"
"2022-12-01;Jakarta Selatan;DKI Jakarta;SUSU_A;8;8840"
"2022-09-19;Jakarta Timur;DKI Jakarta;SUSU_J;10;7400"
"2022-12-30;Bogor;Jawa Barat;SUSU_H;12;7470"
"2022-08-18;Malang;Jawa Timur;SUSU_L;2;6950"
"2022-10-16;Jakarta Barat;DKI Jakarta;SUSU_S;6;5900"
"2022-11-11;Jakarta Pusat;DKI Jakarta;SUSU_C;48;1490"
"2022-08-29;Surakarta;Jawa Tengah;SUSU_S;6;13250"
"2022-09-05;Yogyakarta;Yogyakarta;SUSU_H;12;5900"
"2022-10-09;Jakarta Pusat;DKI Jakarta;SUSU_P;1;24450"
"2022-09-08;Bekasi;Jawa Barat;SUSU_R;3;6950"
"2022-10-24;Jakarta Selatan;DKI Jakarta;SUSU_J;10;7400"
"2022-08-25;Jakarta Selatan;DKI Jakarta;SUSU_B;1;6950"
"2022-10-20;Jakarta Pusat;DKI Jakarta;SUSU_C;36;13250"
"2022-07-03;Jakarta Utara;DKI Jakarta;SUSU_L;1;5900"
"2022-12-23;Jakarta Selatan;DKI Jakarta;SUSU_H;3;17450"
"2022-09-16;Bekasi;Jawa Barat;SUSU_R;2;29870"
"2022-12-30;Yogyakarta;Yogyakarta;SUSU_B;24;1490"
"2022-12-04;Jakarta Selatan;DKI Jakarta;SUSU_C;1;5340"
"2022-12-12;Malang;Jawa Timur;SUSU_S;6;11500"
"2022-12-04;Jakarta Pusat;DKI Jakarta;SUSU_C;4;15000"
"2022-10-18;Jakarta Timur;DKI Jakarta;SUSU_R;12;4500"
"2022-08-27;Jakarta Barat;DKI Jakarta;SUSU_C;12;4500"
"2022-12-01;Jakarta Utara;DKI Jakarta;SUSU_S;12;4500"
"2022-10-30;Jakarta Selatan;DKI Jakarta;SUSU_R;120;38440"
"2022-11-12;Yogyakarta;Yogyakarta;SUSU_S;24;2050"
"2022-07-01;Jakarta Barat;DKI Jakarta;SUSU_S;16;1590"
"2022-09-10;Yogyakarta;Yogyakarta;SUSU_P;6;7470"
"2022-07-16;Jakarta Timur;DKI Jakarta;SUSU_R;12;5900"
"2022-07-28;Malang;Jawa Timur;SUSU_C;1;10450"
"2022-10-14;Malang;Jawa Timur;SUSU_A;3;2400"
"2022-10-18;Jakarta Pusat;DKI Jakarta;SUSU_S;6;13250"
"2022-07-08;Bogor;Jawa Barat;SUSU_C;10;1590"
"2022-07-15;Jakarta Selatan;DKI Jakarta;SUSU_J;6;15000"
"2022-12-31;Jakarta Utara;DKI Jakarta;SUSU_A;2;2050"
"2022-08-06;Jakarta Selatan;DKI Jakarta;SUSU_S;1;11500"
"2022-10-28;Surabaya;Jawa Timur;SUSU_S;12;5200"
"2022-07-09;Jakarta Selatan;DKI Jakarta;SUSU_R;3;6950"
"2022-08-11;Malang;Jawa Timur;SUSU_L;3;5900"
"2022-09-18;Jakarta Utara;DKI Jakarta;SUSU_A;24;1590"
"2022-08-29;Jakarta Timur;DKI Jakarta;SUSU_C;2;10450"
"2022-12-08;Malang;Jawa Timur;SUSU_S;12;5200"
"2022-12-22;Malang;Jawa Timur;SUSU_H;2;7470"
"2022-12-31;Malang;Jawa Timur;SUSU_W;5;2190"
"2022-12-29;Depok;Jawa Barat;SUSU_S;8;3030"
"2022-10-30;Jakarta Pusat;DKI Jakarta;SUSU_S;12;4500"
"2022-10-07;Bandung;Jawa Barat;SUSU_R;2;3450"
"2022-11-01;Bekasi;Jawa Barat;SUSU_P;1;1490"
"2022-10-10;Jakarta Selatan;DKI Jakarta;SUSU_C;2;17450"
"2022-07-17;Depok;Jawa Barat;SUSU_C;12;1590"
"2022-08-30;Jakarta Pusat;DKI Jakarta;SUSU_C;2;34940"
"2022-10-23;Jakarta Timur;DKI Jakarta;SUSU_S;6;4500"
"2022-09-09;Tangerang;Banten;SUSU_C;12;7470"
"2022-12-17;Purwokerto;Jawa Tengah;SUSU_A;2;13250"
"2022-10-31;Purwokerto;Jawa Tengah;SUSU_R;12;4500"
"2022-11-27;Jakarta Utara;DKI Jakarta;SUSU_P;72;790"
"2022-12-17;Jakarta Barat;DKI Jakarta;SUSU_A;24;2400"
"2022-11-12;Jakarta Selatan;DKI Jakarta;SUSU_H;8;15000"
"2022-07-10;Surabaya;Jawa Timur;SUSU_B;1;41950"
"2022-09-30;Jakarta Pusat;DKI Jakarta;SUSU_S;24;5900"
"2022-07-15;Yogyakarta;Yogyakarta;SUSU_B;3;17450"
"2022-12-08;Jakarta Pusat;DKI Jakarta;SUSU_J;12;5900"
"2022-12-08;Tangerang;Banten;SUSU_H;2;22000"
"2022-09-15;Malang;Jawa Timur;SUSU_B;2;1490"
"2022-09-27;Jakarta Timur;DKI Jakarta;SUSU_J;2;7400"
"2022-12-09;Malang;Jawa Timur;SUSU_S;1;330"
"2022-12-17;Jakarta Selatan;DKI Jakarta;SUSU_B;1;13250"
"2022-11-20;Tangerang;Banten;SUSU_P;40;9040"
"2022-12-19;Denpasar;Bali;SUSU_R;32;38440"
"2022-10-20;Jakarta Utara;DKI Jakarta;SUSU_H;3;2330"
"2022-11-25;Denpasar;Bali;SUSU_H;12;5900"
"2022-12-17;Jakarta Pusat;DKI Jakarta;SUSU_P;12;3030"
"2022-10-22;Jakarta Barat;DKI Jakarta;SUSU_S;36;330"
"2022-11-04;Jakarta Utara;DKI Jakarta;SUSU_S;6;4500"
"2022-12-06;Jakarta Pusat;DKI Jakarta;SUSU_L;10;5900"
"2022-09-09;Jakarta Timur;DKI Jakarta;SUSU_B;1;1590"
"2022-09-08;Bogor;Jawa Barat;SUSU_S;1;139950"
"2022-08-29;Yogyakarta;Yogyakarta;SUSU_R;12;24450"
"2022-12-11;Jakarta Utara;DKI Jakarta;SUSU_C;4;5200"
"2022-07-11;Jakarta Pusat;DKI Jakarta;SUSU_R;6;10450"
"2022-08-18;Jakarta Pusat;DKI Jakarta;SUSU_B;1;1490"
"2022-12-06;Tangerang;Banten;SUSU_P;12;1490"
"2022-10-27;Jakarta Selatan;DKI Jakarta;SUSU_L;2;20950"
"2022-07-12;Surabaya;Jawa Timur;SUSU_L;10;5900"
"2022-09-27;Bogor;Jawa Barat;SUSU_L;2;19200"
"2022-11-17;Depok;Jawa Barat;SUSU_W;2;6950"
"2022-12-09;Surakarta;Jawa Tengah;SUSU_R;1;17480"
"2022-12-23;Bandung;Jawa Barat;SUSU_R;10;330"
"2022-08-04;Jakarta Pusat;DKI Jakarta;SUSU_R;4;1490"
"2022-10-07;Jakarta Barat;DKI Jakarta;SUSU_H;4;17450"
"2022-10-17;Jakarta Pusat;DKI Jakarta;SUSU_R;8;5900"
"2022-12-19;Bandung;Jawa Barat;SUSU_P;1;10450"
"2022-09-09;Jakarta Selatan;DKI Jakarta;SUSU_W;4;10450"
"2022-09-18;Purwokerto;Jawa Tengah;SUSU_A;1;10450"
"2022-12-03;Jakarta Utara;DKI Jakarta;SUSU_S;6;13250"
"2022-11-13;Jakarta Pusat;DKI Jakarta;SUSU_S;1;13250"
"2022-07-14;Jakarta Utara;DKI Jakarta;SUSU_P;2;2050"
"2022-10-17;Semarang;Jawa Tengah;SUSU_L;1;43870"
"2022-12-30;Bandung;Jawa Barat;SUSU_H;6;7470"
"2022-12-03;Jakarta Pusat;DKI Jakarta;SUSU_H;2;17450"
"2022-10-04;Tangerang;Banten;SUSU_P;4;26370"
"2022-09-02;Bogor;Jawa Barat;SUSU_L;4;5900"
"2022-10-24;Bekasi;Jawa Barat;SUSU_A;12;4500"
"2022-12-12;Denpasar;Bali;SUSU_R;36;26900"
"2022-09-16;Jakarta Pusat;DKI Jakarta;SUSU_J;10;7400"
"2022-11-26;Yogyakarta;Yogyakarta;SUSU_B;3;330"
"2022-11-05;Jakarta Barat;DKI Jakarta;SUSU_S;2;4500"
"2022-11-14;Jakarta Pusat;DKI Jakarta;SUSU_P;36;790"
"2022-12-30;Bandung;Jawa Barat;SUSU_W;2;20950"
"2022-11-03;Jakarta Utara;DKI Jakarta;SUSU_S;2;4500"
"2022-12-18;Yogyakarta;Yogyakarta;SUSU_B;1;9040"
"2022-10-27;Malang;Jawa Timur;SUSU_C;3;330"
"2022-12-16;Yogyakarta;Yogyakarta;SUSU_R;1;5900"
"2022-10-17;Bogor;Jawa Barat;SUSU_P;72;1490"
"2022-11-27;Jakarta Barat;DKI Jakarta;SUSU_A;8;10450"
"2022-08-30;Jakarta Selatan;DKI Jakarta;SUSU_S;3;17450"
"2022-11-24;Bandung;Jawa Barat;SUSU_P;2;5340"
"2022-12-05;Depok;Jawa Barat;SUSU_P;25;1590"
"2022-12-06;Denpasar;Bali;SUSU_H;12;7470"
"2022-09-15;Jakarta Selatan;DKI Jakarta;SUSU_S;16;3030"
"2022-11-20;Jakarta Barat;DKI Jakarta;SUSU_S;2;330"
"2022-08-08;Jakarta Pusat;DKI Jakarta;SUSU_P;6;10450"
"2022-10-18;Tangerang;Banten;SUSU_C;2;5200"
"2022-09-15;Surakarta;Jawa Tengah;SUSU_P;1;5200"
"2022-08-06;Malang;Jawa Timur;SUSU_S;12;7400"
"2022-07-11;Jakarta Utara;DKI Jakarta;SUSU_C;1;14650"
"2022-09-11;Yogyakarta;Yogyakarta;SUSU_A;48;860"
"2022-12-17;Denpasar;Bali;SUSU_H;4;17450"
"2022-08-20;Jakarta Pusat;DKI Jakarta;SUSU_A;12;5900"
"2022-12-16;Jakarta Selatan;DKI Jakarta;SUSU_C;1;14650"
"2022-08-22;Jakarta Pusat;DKI Jakarta;SUSU_S;4;13950"
"2022-09-22;Bogor;Jawa Barat;SUSU_A;1;66450"
"2022-12-18;Jakarta Selatan;DKI Jakarta;SUSU_R;1;3450"
"2022-09-27;Jakarta Pusat;DKI Jakarta;SUSU_S;2;17450"
"2022-11-19;Jakarta Barat;DKI Jakarta;SUSU_A;12;330"
"2022-11-28;Jakarta Pusat;DKI Jakarta;SUSU_R;2;4500"
"2022-12-29;Jakarta Pusat;DKI Jakarta;SUSU_H;6;7470"
"2022-10-10;Jakarta Utara;DKI Jakarta;SUSU_P;6;9040"
"2022-09-02;Yogyakarta;Yogyakarta;SUSU_C;7;6950"
"2022-07-23;Bekasi;Jawa Barat;SUSU_J;24;790"
"2022-12-16;Surakarta;Jawa Tengah;SUSU_H;2;7470"
"2022-11-05;Tangerang;Banten;SUSU_S;12;330"
"2022-10-31;Malang;Jawa Timur;SUSU_S;24;3030"
"2022-10-17;Jakarta Pusat;DKI Jakarta;SUSU_C;1;7470"
"2022-12-06;Jakarta Selatan;DKI Jakarta;SUSU_H;1;7470"
"2022-10-02;Yogyakarta;Yogyakarta;SUSU_C;12;5200"
"2022-09-02;Jakarta Pusat;DKI Jakarta;SUSU_A;12;4500"
"2022-12-10;Depok;Jawa Barat;SUSU_R;1;17450"
"2022-11-25;Jakarta Utara;DKI Jakarta;SUSU_P;3;5550"
"2022-10-31;Malang;Jawa Timur;SUSU_H;48;2330"
"2022-08-25;Bandung;Jawa Barat;SUSU_P;24;1490"
"2022-12-09;Jakarta Utara;DKI Jakarta;SUSU_C;12;5200"
"2022-12-26;Bandung;Jawa Barat;SUSU_P;1;13250"
"2022-10-08;Surakarta;Jawa Tengah;SUSU_B;1;8730"
"2022-10-18;Jakarta Pusat;DKI Jakarta;SUSU_W;25;1590"
"2022-10-28;Surakarta;Jawa Tengah;SUSU_C;1;14580"
"2022-10-29;Jakarta Pusat;DKI Jakarta;SUSU_A;16;13250"
"2022-11-26;Bandung;Jawa Barat;SUSU_H;12;7470"
"2022-11-25;Surakarta;Jawa Tengah;SUSU_H;1;5830"
"2022-10-31;Bandung;Jawa Barat;SUSU_H;12;10450"
"2022-07-01;Yogyakarta;Yogyakarta;SUSU_S;12;5900"
"2022-12-19;Jakarta Utara;DKI Jakarta;SUSU_S;2;4500"
"2022-08-28;Jakarta Selatan;DKI Jakarta;SUSU_S;3;330"
"2022-09-12;Jakarta Selatan;DKI Jakarta;SUSU_R;2;29870"
"2022-11-04;Yogyakarta;Yogyakarta;SUSU_W;1;34940"
"2022-09-03;Yogyakarta;Yogyakarta;SUSU_W;6;10450"
"2022-11-03;Tangerang;Banten;SUSU_S;4;3030"
"2022-11-20;Jakarta Utara;DKI Jakarta;SUSU_S;6;1590"
"2022-12-27;Jakarta Selatan;DKI Jakarta;SUSU_P;6;10450"
"2022-10-27;Jakarta Pusat;DKI Jakarta;SUSU_J;1;7400"
"2022-11-12;Jakarta Pusat;DKI Jakarta;SUSU_R;24;330"
"2022-12-18;Jakarta Pusat;DKI Jakarta;SUSU_S;24;1490"
"2022-07-12;Yogyakarta;Yogyakarta;SUSU_S;12;5200"
"2022-11-03;Surakarta;Jawa Tengah;SUSU_S;30;330"
"2022-12-01;Jakarta Selatan;DKI Jakarta;SUSU_L;30;5200"
"2022-09-17;Semarang;Jawa Tengah;SUSU_L;10;5900"
"2022-08-20;Jakarta Utara;DKI Jakarta;SUSU_R;4;11500"
"2022-12-25;Yogyakarta;Yogyakarta;SUSU_L;30;5200"
"2022-12-11;Yogyakarta;Yogyakarta;SUSU_A;6;4500"
"2022-11-04;Surakarta;Jawa Tengah;SUSU_B;3;20390"
"2022-10-23;Jakarta Utara;DKI Jakarta;SUSU_A;1;2050"
"2022-11-12;Bogor;Jawa Barat;SUSU_C;2;5200"
"2022-09-26;Yogyakarta;Yogyakarta;SUSU_J;20;6390"
"2022-07-12;Jakarta Utara;DKI Jakarta;SUSU_A;1;6040"
"2022-11-10;Jakarta Pusat;DKI Jakarta;SUSU_P;6;5900"
"2022-12-03;Jakarta Utara;DKI Jakarta;SUSU_S;1;9040"
"2022-08-14;Jakarta Selatan;DKI Jakarta;SUSU_C;2;14650"
"2022-10-27;Malang;Jawa Timur;SUSU_P;3;4500"
"2022-10-31;Jakarta Timur;DKI Jakarta;SUSU_S;3;17450"
"2022-10-24;Jakarta Selatan;DKI Jakarta;SUSU_S;2;3030"
"2022-10-10;Bandung;Jawa Barat;SUSU_S;8;3030"
"2022-07-03;Bekasi;Jawa Barat;SUSU_P;3;5900"
"2022-12-06;Malang;Jawa Timur;SUSU_A;8;6040"
"2022-10-03;Jakarta Pusat;DKI Jakarta;SUSU_C;2;10450"
"2022-09-05;Jakarta Pusat;DKI Jakarta;SUSU_S;12;4500"
"2022-12-15;Tangerang;Banten;SUSU_R;2;3030"
"2022-12-08;Malang;Jawa Timur;SUSU_R;24;9040"
"2022-12-10;Surakarta;Jawa Tengah;SUSU_L;10;5900"
"2022-08-08;Jakarta Selatan;DKI Jakarta;SUSU_A;1;7470"
"2022-09-29;Depok;Jawa Barat;SUSU_S;2;17450"
"2022-11-15;Surakarta;Jawa Tengah;SUSU_R;10;5900"
"2022-08-19;Yogyakarta;Yogyakarta;SUSU_B;1;330"
"2022-11-17;Yogyakarta;Yogyakarta;SUSU_W;4;1130"
"2022-10-21;Jakarta Pusat;DKI Jakarta;SUSU_R;1;3450"
"2022-12-15;Semarang;Jawa Tengah;SUSU_L;10;5900"
"2022-11-27;Jakarta Selatan;DKI Jakarta;SUSU_R;24;6390"
"2022-12-02;Jakarta Barat;DKI Jakarta;SUSU_H;8;7470"
"2022-09-29;Denpasar;Bali;SUSU_S;16;4500"
"2022-12-16;Jakarta Pusat;DKI Jakarta;SUSU_S;1;5900"
"2022-08-12;Jakarta Pusat;DKI Jakarta;SUSU_R;1;17450"
"2022-12-12;Jakarta Selatan;DKI Jakarta;SUSU_S;2;2400"
"2022-12-26;Jakarta Timur;DKI Jakarta;SUSU_R;4;11500"
"2022-11-12;Bogor;Jawa Barat;SUSU_P;1;2050"
"2022-08-18;Jakarta Selatan;DKI Jakarta;SUSU_B;2;34940"
"2022-07-08;Bogor;Jawa Barat;SUSU_S;2;44750"
"2022-12-24;Jakarta Pusat;DKI Jakarta;SUSU_S;4;17450"
"2022-08-07;Jakarta Selatan;DKI Jakarta;SUSU_R;1;44750"
"2022-07-04;Yogyakarta;Yogyakarta;SUSU_S;12;18980"
"2022-07-12;Jakarta Timur;DKI Jakarta;SUSU_R;12;5900"
"2022-08-20;Tangerang;Banten;SUSU_S;4;13250"
"2022-10-08;Surakarta;Jawa Tengah;SUSU_P;1;11640"
"2022-12-06;Jakarta Utara;DKI Jakarta;SUSU_S;8;4500"
"2022-11-17;Jakarta Selatan;DKI Jakarta;SUSU_A;2;4500"
"2022-11-25;Jakarta Pusat;DKI Jakarta;SUSU_A;8;13250"
"2022-07-18;Depok;Jawa Barat;SUSU_R;1;44750"
"2022-12-01;Yogyakarta;Yogyakarta;SUSU_P;12;5200"
"2022-10-08;Bogor;Jawa Barat;SUSU_H;12;5900"
"2022-12-16;Jakarta Selatan;DKI Jakarta;SUSU_L;1;43870"
"2022-10-31;Jakarta Pusat;DKI Jakarta;SUSU_J;12;5200"
"2022-12-24;Jakarta Barat;DKI Jakarta;SUSU_P;12;4500"
"2022-08-19;Depok;Jawa Barat;SUSU_L;6;20950"
"2022-11-12;Jakarta Pusat;DKI Jakarta;SUSU_R;4;13250"
"2022-12-31;Jakarta Pusat;DKI Jakarta;SUSU_S;6;4500"
"2022-08-13;Jakarta Pusat;DKI Jakarta;SUSU_S;37;20950"
"2022-12-04;Malang;Jawa Timur;SUSU_L;10;5900"
"2022-10-15;Yogyakarta;Yogyakarta;SUSU_C;4;20250"
"2022-08-18;Jakarta Timur;DKI Jakarta;SUSU_S;1;5200"
"2022-10-28;Jakarta Pusat;DKI Jakarta;SUSU_R;6;10450"
"2022-11-01;Malang;Jawa Timur;SUSU_P;1;4500"
"2022-11-26;Jakarta Selatan;DKI Jakarta;SUSU_R;24;4500"
"2022-07-03;Jakarta Utara;DKI Jakarta;SUSU_S;2;7470"
"2022-07-17;Depok;Jawa Barat;SUSU_H;2;16400"
"2022-12-09;Malang;Jawa Timur;SUSU_R;1;5900"
"2022-09-11;Jakarta Selatan;DKI Jakarta;SUSU_H;24;4500"
"2022-08-18;Bekasi;Jawa Barat;SUSU_S;12;1590"
"2022-12-23;Surakarta;Jawa Tengah;SUSU_C;2;11640"
"2022-11-24;Malang;Jawa Timur;SUSU_S;2;4500"
"2022-12-08;Surabaya;Jawa Timur;SUSU_P;12;400"
"2022-12-20;Malang;Jawa Timur;SUSU_C;1;10240"
"2022-10-20;Jakarta Barat;DKI Jakarta;SUSU_H;12;7470"
"2022-11-04;Malang;Jawa Timur;SUSU_C;6;7470"
"2022-10-17;Jakarta Timur;DKI Jakarta;SUSU_S;6;10240"
"2022-11-19;Bogor;Jawa Barat;SUSU_B;6;10240"
"2022-10-24;Jakarta Selatan;DKI Jakarta;SUSU_L;10;5900"
"2022-07-02;Surakarta;Jawa Tengah;SUSU_L;20;5900"
"2022-09-18;Jakarta Timur;DKI Jakarta;SUSU_R;2;5900"
"2022-10-21;Jakarta Selatan;DKI Jakarta;SUSU_R;5;10450"
"2022-12-03;Jakarta Utara;DKI Jakarta;SUSU_R;1;17450"
"2022-11-07;Bandung;Jawa Barat;SUSU_J;3;7400"
"2022-08-27;Jakarta Timur;DKI Jakarta;SUSU_R;10;5900"
"2022-10-17;Jakarta Pusat;DKI Jakarta;SUSU_W;24;330"
"2022-09-24;Jakarta Pusat;DKI Jakarta;SUSU_A;8;6040"
"2022-11-08;Yogyakarta;Yogyakarta;SUSU_A;2;330"
"2022-08-11;Surakarta;Jawa Tengah;SUSU_S;2;11500"
"2022-12-02;Surakarta;Jawa Tengah;SUSU_L;1;43870"
"2022-09-15;Jakarta Pusat;DKI Jakarta;SUSU_A;48;6040"
"2022-10-08;Bogor;Jawa Barat;SUSU_L;2;5900"
